code,name,update_date,nav,nav_acc,dividend_ratio,volatility_20,momentum_20,drawdown,sharpe_20,mean_reversion
002904,博时安仁一年定开发起式债券A,2025-11-21,1.0861,1.355,0.24758309547923754,0.010076940366192175,-0.0407171877760113,-0.00022135320593224156,-0.20111545161117342,-0.024309173883358962
004389,大成惠明纯债债券A,2025-11-21,1.0874,1.3354,0.22806694868493657,0.0004944517757053858,0.003506829088224528,-0.004695535514645579,0.35426333233525303,0.0002851649817400679
007321,鹏华金利债券A,2025-11-21,1.0865,1.2366,0.13815002300966397,0.001433596968584671,-0.0018373909049149706,-0.00024254183846728836,-0.06345579315569365,-0.004881712354487269
005719,招商招诚定开债发起式,2025-11-21,1.0859,1.2863,0.1845473800534118,0.00021589719033267567,0.0024000738484262207,-0.00015546055188494208,0.5553070614114045,0.00037770960580036994
006405,华富恒盛纯债债券A,2025-11-21,1.0841,1.2291,0.13375149893921226,0.00035674601226356827,0.004912866147571471,-0.00016269421622059542,0.6871340384039757,0.0011127579312859514
019445,华富恒盛纯债债券E,2025-11-21,1.0839,1.1739,0.08303349017437019,0.0003453700628155675,0.004820617409845296,-0.0001703432416318695,0.6964625819085677,0.001034374480503897
016718,中银中短债债券C,2025-11-21,1.084,1.084,0.0,0.00020874967448963116,0.0027752081406107187,-0.00018446781036707063,0.6639460118990186,0.0006507922588029628
015375,泰信汇鑫三个月定开债A,2025-11-21,1.0831,1.0831,0.0,0.0008726949839582585,0.005570513415653178,-0.0027621765951570884,0.31872850077563314,0.0003324897944106046
006184,格林泓鑫纯债A,2025-11-21,1.0834,1.3034,0.20306442680450432,0.0004444670137301569,0.0051025141478799885,-0.00030679552078553303,0.5728280717145724,0.0009701113318240617
012384,宏利中短债债券A,2025-11-21,1.0827,1.1047,0.020319571441765973,0.00036275889351447484,0.0031501899379227094,-0.00027149321266965336,0.43372273857989047,0.0005498542193226381
161693,融通债券C,2025-11-21,1.0833,2.1543,0.9886458044862921,0.0003340905093585282,0.0021276595744681437,-0.001251738525730146,0.31826292320122523,0.00012925144946271004
006185,格林泓鑫纯债C,2025-11-21,1.0819,1.2949,0.19687586653110253,0.00043165110096372915,0.005109624674842106,-0.00030880877016903883,0.5906429192162461,0.000976088153250492
008064,建信睿信三个月定开债,2025-11-21,1.0814,1.2174,0.12576289994451648,0.0026352234976527123,-0.008435723454979005,-0.00016425755584755089,-0.15944102327175932,-0.006563807651498265
022877,交银丰晟收益债券E,2025-11-21,1.0811,1.2401,0.14707242623254096,0.0003332953286677472,0.0039000835732194705,-0.00024185746533373668,0.5841563879305096,0.0006618011171943531
016353,兴银合泰债券A,2025-11-21,1.0812,1.0812,0.0,0.00029851522146884637,0.0033407572383072903,-0.0002773925104021886,0.5588180243340727,0.0005922854816021081
015018,西部利得双兴一年定开债券发起,2025-11-21,1.081,1.119,0.035152636447733615,0.00027533531954162995,0.0054878615942703934,-0.00017869907076481235,0.9941199954019501,0.001329239091671046
008139,鑫元一年中高等级债,2025-11-21,1.0805,1.1706,0.08338732068486818,0.00028440628493901554,0.0028772971969557304,-0.0001708233686368107,0.5052877669558887,0.0005695050861895572
013546,财通资管鸿享30天滚动中短债A,2025-11-21,1.0805,1.1455,0.06015733456732989,0.0003804771127614367,0.0025981256379326023,-0.000959358102215333,0.3411900306932175,0.0002638363659087226
002928,长盛盛和纯债C,2025-11-21,1.0808,1.2551,0.16126943005181357,0.0027021054637556834,-0.008349389852280176,-0.00015932446427147133,-0.15382075423501493,-0.0053377507822566055
013645,景顺长城景泰鼎利一年定开纯债A,2025-11-21,1.0802,1.124,0.040548046658026346,0.0004067013062178542,0.004743744767928604,-0.0002668326958996415,0.5820806894220976,0.000843146883599578
020248,惠升中债7-10年政金债指数A,2025-11-21,1.0802,1.0902,0.009257544899092768,0.0007400695383209936,0.005866468013781434,-0.007646095030038197,0.3955968311248992,0.00101472979923204
007319,嘉实汇达中短债债券A,2025-11-21,1.0801,1.1971,0.10832330339783353,0.00028292780264960345,0.002785256707826589,-0.0005844047420269853,0.49170473956992033,0.0005048376414356079
024264,惠升中债7-10年政金债指数C,2025-11-21,1.0797,1.0797,0.0,0.0007394894355839781,0.005775500698649516,-0.008084519981626017,0.38978973997216937,0.0009502398776276948
007116,华宝政金债债券A,2025-11-21,1.0796,1.1846,0.09725824379399797,0.00040663124749772947,0.003812180381218111,-0.0028619528619527337,0.4680979299475756,0.0007693947736773236
020204,路博迈中国精选利率债A,2025-11-21,1.0796,1.0796,0.0,0.0006503714833919095,0.004185657148172206,-0.008358592817121436,0.3214604697426658,0.00029185988872248124
020393,广发央企80债券指数D,2025-11-21,1.0793,1.1222,0.03974798480496633,0.0003676160965866525,0.0031601449948879257,-0.0003563156957063566,0.42934662498320725,0.0004263838938117839
008687,大成景优中短债C,2025-11-21,1.0793,1.3047,0.2088390623552303,0.00036048265496329873,0.0028805054822522713,-0.0023703930264567232,0.39916010325190876,0.00039856516540468504
016024,工银稳健丰瑞90天持有短债A,2025-11-21,1.0791,1.0791,0.0,0.00025621907361278034,0.002694666418881164,-0.0003705419175543826,0.5253018341051483,0.0005006675567423092
009453,平安合兴1年定开债,2025-11-21,1.079,1.1782,0.0919369786839666,0.00048688284597151284,0.003347591593825694,-0.003552097428958036,0.3434637116141329,0.0004125890659261964
008483,广发央企80债券指数C,2025-11-21,1.0785,1.1748,0.08929068150208627,0.0003666574912618462,0.0031624965119525505,-0.00034036759700472767,0.4307879253528043,0.0004174203422847377
007712,中银康享3个月定期开放债券,2025-11-21,1.0784,1.3116,0.216246290801187,0.0004535184862882632,0.0044709388971684305,-0.00038106851611915623,0.4920885264399804,0.0006866729766345256
024109,金鹰添裕纯债债券D,2025-11-21,1.0779,1.0941,0.015029223490119668,0.00032202764315887345,0.006818606388940829,-0.00018276523805170242,1.0554379761817247,0.0018449412825363766
022162,交银纯债债券发起D,2025-11-21,1.0774,1.1264,0.04547985891962146,0.00025053440742021807,0.003539493293591489,-0.00017752529735485351,0.7053227308719711,0.0006547815305169576
015730,东海鑫宁利率债三个月定开债,2025-11-21,1.0771,1.1221,0.041778850617398715,0.0008789042680015851,0.005883451624953295,-0.011800968736239417,0.3341892630533764,0.000747936207080721
006544,平安惠聚纯债债券,2025-11-21,1.0769,1.2469,0.157860525582691,0.00252699575211582,-0.0072824483775811855,-0.00016037206318675326,-0.14338504138058378,-0.0063664882819707575
007595,招商添泽纯债A,2025-11-21,1.077,1.2589,0.16889507892293404,0.0010766377440036663,-0.0019460661662495937,-0.0001588436184577873,-0.08994787598601293,-0.0018998192854826998
008482,广发央企80债券指数A,2025-11-21,1.0767,1.1579,0.07541562180737432,0.0003670233311166703,0.0032612746925084757,-0.00025902262130889916,0.4437746047739219,0.00048319054433280305
023646,前海开源鼎瑞债券D,2025-11-21,1.0764,1.0764,0.0,0.0003153300405508792,0.0037299515106303804,-0.0012989422898497566,0.5905405380583092,0.0007716838513531303
003168,前海开源鼎瑞债券C,2025-11-21,1.0764,1.2164,0.13006317354143432,0.00031533004055122975,0.0037299515106303804,-0.0025420254202542865,0.5905405380576526,0.0007716838513531303
022051,平安惠诚纯债C,2025-11-21,1.0746,1.1056,0.028847943420807664,0.0004924572546788946,0.005897219882055493,-0.0016254289326350225,0.5973174870773211,0.0013185051971467585
003733,金鹰添裕纯债债券A,2025-11-21,1.076,1.2665,0.1770446096654274,0.0003224137693663035,0.0069249485307880665,-0.00015789058182677664,1.0705589567202258,0.001880854392074257
005721,前海开源乾盛定开债C,2025-11-21,1.0748,1.152,0.07182731671008553,0.0004267414813568172,0.004298262007101483,-0.00017358097552506335,0.5027915878998194,0.000912629677227078
019460,摩根瑞锦纯债债券A,2025-11-21,1.0741,1.0741,0.0,0.00038318118577236674,0.002800858930072092,-0.007484753280354829,0.36517108106280216,7.914228386020006e-05
008587,淳厚中短债债券A,2025-11-21,1.0739,1.1539,0.07449483192103533,0.00029620264446937047,0.0023333955572151233,-0.00034653036472336306,0.39358973769081107,0.00013504011622768856
014443,汇丰晋信丰盈债券A,2025-11-21,1.0726,1.0726,0.0,0.00043377442332125365,0.0037432154220475855,-0.007495142037568239,0.43091099325228127,0.0008631348123263513
013547,财通资管鸿享30天滚动中短债C,2025-11-21,1.0733,1.1363,0.0586974750768659,0.00038856404181235375,0.0024283179228541396,-0.0016693024073097984,0.31229803775976367,0.00018637592023108563
015376,泰信汇鑫三个月定开债C,2025-11-21,1.0725,1.0725,0.0,0.0008879093140534829,0.005437330083434944,-0.0031601449948880653,0.3058205816346299,0.00027979854504753493
020463,广发景源纯债D,2025-11-21,1.0723,1.1388,0.062016226802200876,0.0002811464451505194,0.0031808401160071664,-0.0006143045195260403,0.564971568407981,0.0007512867535545612
004655,汇添富鑫汇债券A,2025-11-21,1.072,1.2969,0.20979477611940286,0.0006121764233457983,0.004874390701162357,-0.004986957188890556,0.3974915583675479,0.0007748536646845118
004027,广发景源纯债A,2025-11-21,1.0735,1.3578,0.2648346530041919,0.00029820362572496824,0.0031772731520416375,-0.0005888414544384911,0.5320747893580651,0.0007457816724153182
016025,工银稳健丰瑞90天持有短债C,2025-11-21,1.072,1.072,0.0,0.00025574423587162103,0.0025250163658470104,-0.0003729951510629951,0.4931908171235286,0.0004106162977341408
015064,华润元大润丰纯债债券C,2025-11-21,1.0719,1.0719,0.0,0.0004497775756071935,0.003745669070137625,-0.000373029935652295,0.4158657887068562,0.000625449249927605
016180,宝盈聚鑫一年定期开放债券发起式,2025-11-21,1.0713,1.0913,0.018668906935498945,0.0001699332007629312,0.002620496022461394,-0.00018323408153914612,0.7701596985401725,0.0007473143390937991
017124,景顺长城景泰臻利纯债债券C,2025-11-21,1.0713,1.0876,0.015215159152431608,0.00034542509411150636,0.004124097853594577,-0.0019271359089657622,0.5959575609237029,0.0009109382664143584
020447,鹏华双季红180天持有期债券A,2025-11-21,1.0704,1.0704,0.0,0.00026024598154471485,0.0022471910112358273,-0.00028019052956007,0.4314070838944279,0.0003644825749293114
006406,华富恒盛纯债债券C,2025-11-21,1.0704,1.1754,0.09809417040358742,0.00034981831170552744,0.004787383835539449,-0.00017012589316092036,0.6828820988938644,0.0010287103712710193
002905,博时安仁一年定开发起式债券C,2025-11-21,1.071,1.2904,0.2048552754435108,0.008497595990721269,-0.03409090909090917,-0.00030988534242326924,-0.1997757842306292,-0.020491034886432957
005790,银河景行3个月定开债,2025-11-21,1.0695,1.3012,0.21664329125759704,0.00019177868626318217,0.0023430178069352436,-0.0001536806516059459,0.610277285241168,0.0005379236148466845
006925,永赢中债1-3年政金债指数,2025-11-21,1.07,1.208,0.12897196261682234,0.00038720082466861853,0.0033758439609903323,-0.0009097675957324464,0.4354157057642864,0.0004207376934225249
002528,泰康安益纯债A,2025-11-21,1.0702,1.3453,0.2570547561203512,0.010332697565355707,-0.04284053304713353,-0.00022294887039236546,-0.20658603579460033,-0.027669887476093887
018575,鑫元慧享纯债3个月定开A,2025-11-21,1.0691,1.0861,0.015901225329716703,0.00025670917614274057,0.0034728740379199596,-0.0001841112031666924,0.675430460673491,0.0007910096372120745
015925,万家鑫融纯债债券A,2025-11-21,1.069,1.1513,0.0769878391019645,0.00043678967189467974,0.003661628016148777,-0.001734154166305386,0.41863244944602884,0.0006084148453220549
011262,华夏鼎英债券A,2025-11-21,1.0684,1.1554,0.08143017596405837,0.0003714501119667809,0.0030983006290490334,-0.0003460806367883336,0.41661860443782694,0.00044478778940468966
016687,创金合信中债长三角中高等级信用债指数A,2025-11-21,1.0683,1.1013,0.030890199382195935,0.00031792590748241787,0.003098591549295815,-0.0002723311546840659,0.4867486547175699,0.0006134998056470757
013487,华安领荣一年定开债券发起式,2025-11-21,1.0689,1.1416,0.06801384600991672,0.000782996280192852,0.0014052838673412893,-0.00017516202487298825,0.09005021870943182,-0.0017417453876434192
003671,兴业裕恒债券A,2025-11-21,1.0689,1.315,0.23023669192627935,0.0004878789401724173,0.003285151116951379,-0.0016702095353780593,0.33638432092962073,0.0002760608456819257
007427,永赢凯利债券,2025-11-21,1.068,1.2371,0.15833333333333335,0.002721838803289139,-0.008448612013740475,-0.0001616422856219009,-0.15452391468313528,-0.008848900499751813
004322,创金合信尊隆纯债A,2025-11-21,1.0681,1.341,0.25550042130886613,0.0003289811360556228,0.003947739449196241,-0.0001491201908738279,0.5990288310882435,0.0008198833423129697
008340,华富中债-安徽信用债A,2025-11-21,1.0678,1.2128,0.13579321970406444,0.0001932852487890814,0.0034771168123297613,-0.00016488046166527448,0.8980875932909639,0.000843565470053541
015926,万家鑫融纯债债券C,2025-11-21,1.0674,1.1376,0.06576728499156834,0.00043102887269769896,0.0033840947546530664,-0.0029798422436459857,0.3921351775384953,0.00048740251949596383
014257,国联恒泽纯债A,2025-11-21,1.0673,1.0923,0.023423592242106377,0.0008717009756852148,0.005274559668456025,-0.008262211730524684,0.3022024617941427,0.00031866236784863994
019654,天弘招享三个月定开债券发起,2025-11-21,1.0663,1.1113,0.04220200693988552,0.0014779260149868475,-0.003830343796711544,-0.0005396168720210054,-0.12911683526041962,-0.004611478286845099
014391,华安添信债券,2025-11-21,1.0659,1.0659,0.0,0.00031446014228761845,0.0022566995768689146,-0.0008436445444318531,0.35858652693359394,0.000126669575375431
005989,兴业纯债6个月定开债C,2025-11-21,1.0653,1.2723,0.194311461560124,0.0004656253853955473,0.003201808079856816,-0.0019610919359899174,0.34351730582574436,0.0002582099011760524
014458,南方中债0-2年国开行债券指数E,2025-11-21,1.0661,1.1251,0.05534190038457925,0.00021439179917834782,0.0015030530765618444,-0.001242787394585058,0.3503906560698079,6.097360780835689e-05
018576,鑫元慧享纯债3个月定开C,2025-11-21,1.0649,1.0809,0.015024884965724496,0.00024342362539818448,0.0033920663337416723,-0.0001849967625566349,0.6957368585982736,0.0007894291675281017
008539,工银开元利率债债券A,2025-11-21,1.0653,1.1753,0.10325729841359252,0.0007732302735653084,0.00518965842611796,-0.0065928492942270555,0.3351256031533552,0.000610529281923674
009577,上银聚永益一年定开债券,2025-11-21,1.0646,1.2064,0.13319556640991914,0.00030617947922052325,0.005003304068724734,-0.005030927835051542,0.8152640050143097,0.0011425777117412472
016688,创金合信中债长三角中高等级信用债指数C,2025-11-21,1.0643,1.0973,0.03100629521751378,0.00029641971336263906,0.0031102733270500504,-0.0002733236151603198,0.5240073334009965,0.0006205106991088197
015316,富国汇享三个月定开债C,2025-11-21,1.0646,1.0886,0.022543678376855177,0.00038008589937335406,0.002542612298709779,-0.005208809284474127,0.3342558492325371,0.00015970989167911792
011974,新华中债1-5年农发行C,2025-11-21,1.0636,1.1256,0.05829259119969897,0.0005608638450904118,0.004248890567463137,-0.0031880977683316045,0.37828490325141734,0.0006774047869936697
003056,嘉实稳泽纯债债券A,2025-11-21,1.0643,1.3196,0.23987597481913,0.00043663226104658306,0.003299396681749611,-0.0033232628398791233,0.3774398212226615,0.0005358502627546083
003258,博时富祥纯债债券A,2025-11-21,1.0643,1.3352,0.25453349619468185,0.00035903822623190647,0.003488591363379312,-0.0002246349681766881,0.4851917789802228,0.0006252144767706174
010254,嘉实丰年一年定期纯债债券A,2025-11-21,1.0635,1.1436,0.07531734837799724,0.0004251965559197597,0.0036806342015853755,-0.0022683650322807168,0.432262602360835,0.0003668482094984437
014779,尚正臻利债券A,2025-11-21,1.0632,1.0632,0.0,0.0006123231584501148,0.004819960306209126,-0.0004700573469964905,0.3929723817321515,0.000842507566094359
008242,英大通盈纯债债券A,2025-11-21,1.063,1.135,0.06773283160865481,0.0005145953473084337,0.0033981498961677126,-0.004211265134234002,0.3298894551068601,0.00015995032131176331
016112,国投瑞银顺熙一年定开债发起式,2025-11-21,1.0629,1.1029,0.03763289114686239,0.0032217368919589344,-0.009043445832556452,-0.00018130722509289998,-0.1394126702350584,-0.011972708174533829
012381,英大通盈纯债债券E,2025-11-21,1.063,1.125,0.058325493885230534,0.0005145953473084281,0.0033981498961677126,-0.00424853956452462,0.3298894551068637,0.00015995032131197227
014444,汇丰晋信丰盈债券C,2025-11-21,1.0622,1.0622,0.0,0.000450470459542529,0.0035903250188964453,-0.008586895650550565,0.39804429655079365,0.0007678646297055358
011619,鹏扬淳兴三个月定期开放债券A,2025-11-21,1.062,1.142,0.07532956685499044,0.0012360885278427795,0.0059676044330776445,-0.015432364859039597,0.2412954214780125,2.8249385575839703e-05
016213,中银证券安添3个月定开债C,2025-11-21,1.0629,1.1079,0.0423370025402203,0.0002598712785884813,0.004346593593498982,-0.00018048912553016692,0.8346990515322192,0.0012245666917860578
009168,博时富祥纯债债券C,2025-11-21,1.0628,1.2889,0.21273993225442225,0.000352441637155075,0.0033040687246295164,-0.0007752538956509124,0.46817311975195536,0.0005224783359769744
004831,汇添富鑫泽定开债A,2025-11-21,1.0618,1.2333,0.16151817668110752,0.00033853330413485556,0.0022654332641118824,-0.004279024705312337,0.33439661149088457,0.0003014658778310453
009284,上银慧丰利债券,2025-11-21,1.0611,1.1516,0.0852888511921591,0.0003361382251550924,0.005496067468966137,-0.00017364125716268274,0.8155637707157923,0.001368376350681783
017578,南方中证政策性金融债指数C,2025-11-21,1.061,1.121,0.056550424128181016,0.0005355768952097879,0.003119977309255839,-0.005764966740576452,0.29109619197949,0.00036299694045443425
015930,蜂巢丰裕债券C,2025-11-21,1.061,1.086,0.023562676720075528,0.0002658235036738198,0.0026460026460024544,-0.00018412815319460317,0.4972009446425734,0.0004903439951718598
023391,天弘合利债券发起E,2025-11-21,1.0609,1.0749,0.013196342727872573,0.0029264704452888583,-0.009615384615384581,-0.001579045142114095,-0.16363645579787203,-0.007869523947573972
019945,国投瑞银顺轩30天持有期债券A,2025-11-21,1.0609,1.0609,0.0,0.00032324760513616137,0.002835806787030881,-0.00018848364904342472,0.43820688888929604,0.0004479336115236846
008341,华富中债-安徽信用债C,2025-11-21,1.0609,1.2059,0.13667640682439441,0.000192896070110916,0.003404899271729933,-0.00016582372937565541,0.8812408652643361,0.0008254522299001996
014266,创金合信汇鑫一年定开债券发起,2025-11-21,1.0601,1.1163,0.05301386661635697,0.00036346257517951973,0.003407477520113611,-0.0001791312136139525,0.46816777466550114,0.0006607513686991909
017503,达诚致益债券发起式A,2025-11-21,1.0599,1.0599,0.0,0.0003880428116023707,0.0001887326601868189,-0.003103837471783163,0.02450066409901331,-0.0005516343936970685
008517,兴业嘉华一年定开债券发起式,2025-11-21,1.0598,1.2068,0.13870541611624837,0.00022304207935999634,0.0018907165815844618,-0.00041414727076944,0.4235732479832691,0.00013211784912144366
015108,中泰安益利率债A,2025-11-21,1.0596,1.1256,0.062287655719139134,0.0006502319115705281,0.0053130929791271875,-0.0026581605528974957,0.40783487837451127,0.0009210060219626121
016609,鹏华丰启债券,2025-11-21,1.0594,1.0905,0.029356239380781697,0.00024625361882590885,0.002934772318470058,-0.00018336847895844685,0.5951719640105352,0.0005808544699821326
014675,惠升和顺恒利3个月定开债券A,2025-11-21,1.059,1.112,0.05004721435316351,0.0005001707783906244,0.0032209170140202747,-0.005010737294201707,0.3217277214981776,0.00034005894355013593
006901,上银慧祥利债券A,2025-11-21,1.0588,1.2267,0.15857574612769168,0.0002773908509221868,0.0049354593773727196,-0.00016301247045415274,0.8876746785833635,0.0012529847041299305
015591,长城聚利纯债C,2025-11-21,1.0586,1.0875,0.027300207821651167,0.000370946558054494,0.0032221379833208275,-0.00036768085301974257,0.4338257872907113,0.00041108900785790796
017120,华安添勤债券,2025-11-21,1.0585,1.0685,0.009447331128956078,0.0004212792459853466,0.0028422548555187,-0.005121042830540093,0.3370816746012849,0.00031185915306608715
014732,德邦锐升债券A,2025-11-21,1.0585,1.0605,0.0018894662257912156,0.0008702233079992645,0.005032282567413615,-0.009803921568627407,0.2888616317362064,0.0004347661714111989
006485,广发中债1-3年国开债指数C,2025-11-21,1.0583,1.2194,0.15222526693754135,0.0003830805599864932,0.0034132928794918804,-0.002209311840274875,0.4449670819863697,0.0006807995612623459
008805,招商添华纯债C,2025-11-21,1.0578,1.0978,0.037814331631688444,0.0003106514772819487,0.0031294452347083723,-0.00018214936247721124,0.5030910307703373,0.0005959306450241025
011620,鹏扬淳兴三个月定期开放债券C,2025-11-21,1.0581,1.1351,0.07277194972119833,0.0012386607703168983,0.005798479087452568,-0.016548258534049468,0.23400778547550435,-6.142709312818109e-05
011656,天弘京津冀发起债A,2025-11-21,1.0577,1.1673,0.10362106457407574,0.0003882912523527493,0.0038914198936979005,-0.0030745580322828997,0.5003559346922618,0.0005817885978892993
011890,中金新璟3个月定期开放债券,2025-11-21,1.0568,1.1204,0.060181680545041735,0.0005197691649408521,0.004180919802356575,-0.00656144706508233,0.40164031759374946,0.0008902695433106102
002140,博时裕诚纯债债券A,2025-11-21,1.057,1.3124,0.24162724692526025,0.00031569629581985664,0.002846299810246533,-0.0003046922608165417,0.45033872004592496,0.0005395530229167663
003188,博时聚源纯债债券A,2025-11-21,1.0567,1.4397,0.3624491340967162,0.0010398847175774075,-0.0005674832119548778,-0.004287986721073368,-0.026798433494796388,-0.0028168748260096305
519776,交银裕盈纯债债券A,2025-11-21,1.0575,1.2988,0.2281796690307327,0.0004029717854192423,0.0025597269624575425,-0.00352923124136868,0.3174120958286041,0.00020808111380155587
007587,浙商丰裕纯债债券A,2025-11-21,1.0562,1.1609,0.09912895284983905,0.00031325062594038703,0.00494766888677467,-0.0009466437177279509,0.7880288008593502,0.0010710189845224256
010973,博时聚源纯债债券C,2025-11-21,1.0563,1.2068,0.1424784625579855,0.0009957660332953506,-0.00047312641937924393,-0.0052753049785690415,-0.023288494609690354,-0.0026814207753459917
014743,恒生前海恒源嘉利债券C,2025-11-21,1.0559,1.0659,0.009470593806231659,0.00036497939720844667,0.0061940156279778336,-0.00018759966232058715,0.8462299277588378,0.0015935952647454076
019946,国投瑞银顺轩30天持有期债券C,2025-11-21,1.0553,1.0553,0.0,0.00032020334906539234,0.002565076952308454,-0.00028419856006080805,0.40020361775094093,0.00032702816707804377
015109,中泰安益利率债C,2025-11-21,1.0553,1.1173,0.05875106604756947,0.000654431391611117,0.005239093160601893,-0.0032117048800071797,0.3995962340198152,0.0009152688661572295
014733,德邦锐升债券C,2025-11-21,1.0548,1.0568,0.0018960940462646966,0.0008422414069907078,0.0047628119641836,-0.011689890582624107,0.2825083789565158,0.000312953426840179
009207,兴银汇智定开债,2025-11-21,1.0549,1.1674,0.10664517963788042,0.00029178246987843334,0.0023755226149753117,-0.00025691530358822214,0.40675080053550355,0.000422018957660409
007155,银河中债央企20债券指数,2025-11-21,1.0546,1.2136,0.15076806372084206,0.00016944321922964152,0.0025667839148206806,-0.00024713732597410576,0.7565756791277449,0.0006784421450158426
008540,工银开元利率债债券C,2025-11-21,1.0533,1.1556,0.09712332668755347,0.000763084597198415,0.004961358648983838,-0.00806866952789706,0.3246843559121303,0.0004796755303738883
008495,景顺长城景泰添利一年定开债,2025-11-21,1.0542,1.1579,0.09836843103775365,0.00038043051944289865,0.004382621951219523,-0.00017269665831964252,0.5749931458352764,0.000892467197083285
009038,浦银安盛普庆纯债债券C,2025-11-21,1.0528,1.1638,0.10543313069908813,0.00029928459650039793,0.004292664313650718,-0.0001718213058419055,0.7158381391494383,0.0009888187419182417
011973,新华中债1-5年农发行A,2025-11-21,1.0526,1.1146,0.058901767053011644,0.0005585123129675752,0.004389312977099102,-0.0023272466881488862,0.3923951141840227,0.0007701157075081313
020438,光大保德信鼎利90天滚动持有债券A,2025-11-21,1.0524,1.0524,0.0,0.00038810120419212227,0.0038153376573826225,-0.0004748789058789486,0.4908347134174893,0.00042302189732453265
004028,广发景源纯债C,2025-11-21,1.0525,1.3199,0.25406175771971506,0.000283705524683563,0.002858504049547239,-0.0018150192845798666,0.5032321074744117,0.0006274718588379459
016296,英大通佑一年定开债,2025-11-21,1.0517,1.0917,0.03803365978891301,0.0004390685179873137,0.003243346370313871,-0.003923357664233752,0.3689846682466331,0.0002900907841488896
018879,富安达富禧纯债30天持有债券C,2025-11-21,1.0517,1.0517,0.0,0.0003256736332400075,0.003243346370313871,-0.002182163187855758,0.4973334044082382,0.0005089591072763783
023718,嘉实商业银行精选债券D,2025-11-21,1.0512,1.0665,0.014554794520548033,0.00036490879700248067,0.003053435114503733,-0.009289363678588024,0.4179509912906763,0.000509201315357371
014290,南方晨利一年定开债券发起,2025-11-21,1.0513,1.105,0.05107961571387814,0.0004858240094845852,0.0035318823978616187,-0.0017165055560574693,0.3631163354254253,0.00033303201864986207
010581,中信建投中债3-5年政金债A,2025-11-21,1.0511,1.1681,0.11131195890019979,0.0006838758747538287,0.0053562888570060085,-0.0036676902081202592,0.39094444452904326,0.0007426308172747381
014392,嘉实致乾纯债债券,2025-11-21,1.0509,1.1186,0.0644209724997622,0.0006104913998859038,0.004012611063341831,-0.010788822072868754,0.32830290945893925,0.0003474420176385829
009299,英大安惠纯债C,2025-11-21,1.0502,1.1102,0.05713197486193111,0.0004932664860584431,0.003056351480420272,-0.00786416443252897,0.3095926648174586,6.665841372021988e-05
007670,嘉实商业银行精选债券A,2025-11-21,1.0508,1.1646,0.1082984392843549,0.0003650478964297468,0.0030546009927452378,-0.009019741320626228,0.4179510919623598,0.0005093952478659692
010582,中信建投中债3-5年政金债C,2025-11-21,1.0504,1.1604,0.10472201066260481,0.0007017856522708979,0.005263661594411051,-0.004461221688400714,0.37441791794457785,0.0006620907778853223
020610,泰康悦享90天持有期债券C,2025-11-21,1.0497,1.0497,0.0,0.00023003357909164458,0.002578796561604646,-0.0001904943327935784,0.5599499189657169,0.0004908571891516207
008206,国泰聚瑞纯债债券A,2025-11-21,1.0495,1.2097,0.15264411624583124,0.00028559916309058855,0.0032501672880222987,-0.00033055119411615235,0.5682675821160448,0.0004814131621218191
005831,鹏华尊悦3个月定开债,2025-11-21,1.0493,1.3125,0.25083388925950645,0.00025050958158887287,0.0029631045689160196,-0.0002285191956124063,0.5907035910911751,0.000524433849821264
016538,国泰聚瑞纯债债券C,2025-11-21,1.0492,1.0592,0.009531071292413276,0.00028363007475961787,0.003347040260112788,-0.00028315243039187253,0.5892348817024113,0.0005483371081177659
016111,鹏华丰尊债券,2025-11-21,1.0491,1.0807,0.03012105614336105,0.00034711857562635305,0.00238868717752716,-0.002215861877942903,0.34384875305514045,0.00023835629498961857
007778,广发景富纯债,2025-11-21,1.0485,1.1883,0.13333333333333328,0.00025828834674575696,0.0029653721063707117,-0.000168279343710541,0.5733586026720456,0.0004102779394505428
005375,建信睿和纯债定开债,2025-11-21,1.0486,1.3188,0.2576769025367156,0.0003631603006414529,0.0035410087089673414,-0.0002274277916761178,0.48688128641488865,0.0006871015765162345
005988,兴业纯债6个月定开债A,2025-11-21,1.0483,1.3053,0.24515882857960497,0.00046663487669854737,0.0034459653489040676,-0.0006890215893432268,0.3688542570773171,0.0003483040455752968
021069,鹏华双季乐180天持有期债券C,2025-11-21,1.0483,1.0483,0.0,0.00021524272065950826,0.002582249426166694,-0.00019074868860274486,0.5992136563515644,0.000653866162664764
024994,宏利恒利债券D,2025-11-21,1.0483,1.0483,0.0,0.0005208766452423591,0.004888803680981768,-0.0018091792039611624,0.46844708324110584,0.0011555835697026362
007454,民生加银嘉盈债券,2025-11-21,1.0476,1.7022,0.6248568155784648,0.00024210331070858906,0.0033521693324394253,-0.00011748120300750586,0.6913164523534331,0.0007642338555599292
008487,中信建投稳悦债券,2025-11-21,1.0476,1.2256,0.1699121802214585,0.0011514415483973109,-0.0005724098454492621,-0.004548408057180027,-0.0243146311034335,-0.0023712253235435832
020898,永赢璟利债券C,2025-11-21,1.0467,1.0467,0.0,0.0006338264018453164,0.0043177892918824234,-0.004470230169298009,0.34021723046477975,0.00037751898347032956
023416,天弘丰益债券发起E,2025-11-21,1.0474,1.0684,0.020049646744319177,0.004324400973398617,-0.015046078615760572,-0.0014020001869334113,-0.17314388492232233,-0.012133759013076829
